Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
"'-9999,3'","'20137,19824,20795'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,4,2014,5,31,151,2456809,4,2,1,MultiObserver-StatusConflict
'3','20291',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,467,Leaves,Increasing leaf size,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,-9999
'3','19720',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,467,Leaves,Increasing leaf size,2014,6,21,172,2456830,3,2014,6,21,172,2456830,21,1,1,-9999
'-9999','19709',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,467,Leaves,Increasing leaf size,2014,9,4,247,2456905,19,2014,9,4,247,2456905,2,1,1,-9999
'-9999','22914',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,467,Leaves,Increasing leaf size,2014,5,15,135,2456793,7,2014,5,15,135,2456793,7,1,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,467,Leaves,Increasing leaf size,2014,5,23,143,2456801,1,2014,5,29,149,2456807,6,2,1,MultiObserver-StatusConflict
'-9999','22815',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,7,2014,5,13,133,2456791,2,1,1,MultiObserver-StatusConflict
'-9999',"'2002,22815,22914'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,467,Leaves,Increasing leaf size,2014,5,16,136,2456794,1,2014,5,23,143,2456801,4,4,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,2,2014,5,29,149,2456807,6,1,1,MultiObserver-StatusConflict
"'3,-9999'","'20291,19720,19824,20137,19710,23987'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,471,Leaves,Falling leaves,2014,10,25,298,2456956,7,2014,11,16,320,2456978,6,6,0,MultiObserver-StatusConflict
"'-9999,3'","'23987,19710,20291,19720,19824,20137'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,471,Leaves,Falling leaves,2014,10,16,289,2456947,14,2014,11,22,326,2456984,15,9,0,MultiObserver-StatusConflict
'-9999','22259',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,471,Leaves,Falling leaves,2014,10,29,302,2456960,7,2014,10,29,302,2456960,2,1,1,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,471,Leaves,Falling leaves,2014,11,19,323,2456981,15,2014,11,19,323,2456981,-9999,1,1,-9999
'-9999',"'22914,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,471,Leaves,Falling leaves,2014,10,17,290,2456948,10,2014,10,18,291,2456949,9,2,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,471,Leaves,Falling leaves,2014,11,8,312,2456970,4,2014,11,8,312,2456970,2,1,1,-9999
'-9999',"'22815,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,471,Leaves,Falling leaves,2014,11,18,322,2456980,8,2014,11,19,323,2456981,-9999,2,1,-9999
"'-9999,3'","'19824,20137,19764,20291,19720,19707'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,5,1,121,2456779,5,2014,5,14,134,2456792,1,4,1,-9999
"'-9999,3'","'19764,20137,19824,20291,19720,20795'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,1,MultiObserver-StatusConflict
'3',"'20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,1,-9999
'3',"'20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,1,-9999
'3',"'20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,1,-9999
'3','20291',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
'3','20291',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,16,320,2456978,6,1,1,-9999
"'-9999,3'","'19764,20291,19720,19707,20137'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,5,4,124,2456782,3,2014,5,14,134,2456792,1,3,1,-9999
"'-9999,3'","'19764,20137,19824,20795,20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,5,25,145,2456803,3,2014,6,11,162,2456820,7,7,1,MultiObserver-StatusConflict
'3',"'19720,20291'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,6,21,172,2456830,3,2014,8,16,228,2456886,19,7,1,-9999
'3',"'20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,9,6,249,2456907,2,2014,9,26,269,2456927,6,3,1,-9999
'3',"'20291,19720'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,10,18,291,2456949,2,2014,10,25,298,2456956,5,2,1,-9999
'3','19720',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,11,9,313,2456971,1,2014,11,9,313,2456971,4,1,1,-9999
'3',"'19720,20291'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,483,Leaves,Leaves,2014,11,16,320,2456978,3,2014,11,22,326,2456984,15,2,1,MultiObserver-StatusConflict
"'-9999,3'","'2002,1988,20532,22914'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,483,Leaves,Leaves,2014,5,2,122,2456780,4,2014,10,29,302,2456960,2,33,1,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,483,Leaves,Leaves,2014,11,8,312,2456970,4,2014,11,19,323,2456981,-9999,2,1,-9999
'-9999',"'22914,2002,22908,22815'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,483,Leaves,Leaves,2014,5,2,122,2456780,4,2014,5,6,126,2456784,7,4,1,-9999
'-9999',"'22914,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,483,Leaves,Leaves,2014,5,15,135,2456793,2,2014,5,16,136,2456794,3,2,1,-9999
'-9999',"'22914,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,483,Leaves,Leaves,2014,5,22,142,2456800,3,2014,5,23,143,2456801,4,2,1,-9999
"'-9999,3'","'22914,2002,1988,20291'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,483,Leaves,Leaves,2014,5,29,149,2456807,2,2014,9,16,259,2456917,3,20,1,-9999
'-9999',"'22914,1988,22908,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,483,Leaves,Leaves,2014,9,25,268,2456926,6,2014,10,22,295,2456953,7,8,1,MultiObserver-StatusConflict
'3','20291',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,498,Leaves,Colored leaves,2014,6,7,158,2456816,3,2014,6,7,158,2456816,4,1,1,MultiObserver-StatusConflict
"'-9999,3'","'23987,19710,20291,19720,19824,20137'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,3210,123 American Beech,498,Leaves,Colored leaves,2014,10,16,289,2456947,14,2014,11,16,320,2456978,6,8,1,-9999
"'-9999,3'","'23987,19710,20291,19720,19824,20137'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4267,110 American beech,498,Leaves,Colored leaves,2014,10,16,289,2456947,14,2014,11,22,326,2456984,15,9,0,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,498,Leaves,Colored leaves,2014,10,7,280,2456938,6,2014,10,7,280,2456938,10,1,1,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,498,Leaves,Colored leaves,2014,10,22,295,2456953,4,2014,10,29,302,2456960,2,2,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4330,41 Beech,498,Leaves,Colored leaves,2014,11,8,312,2456970,4,2014,11,19,323,2456981,-9999,2,1,-9999
'-9999',"'2002,22914'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,498,Leaves,Colored leaves,2014,10,1,274,2456932,3,2014,10,3,276,2456934,3,2,1,-9999
'-9999',"'22914,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,498,Leaves,Colored leaves,2014,10,7,280,2456938,1,2014,10,22,295,2456953,5,4,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,498,Leaves,Colored leaves,2014,10,29,302,2456960,2,2014,10,29,302,2456960,2,1,1,-9999
'-9999',"'22908,22815,2002'",New York Botanical Garden Forest Phenology,1668,Spicebush Trail,40.866283,-73.875717,21,NY,79,Fagus,grandifolia,American beech,Plantae,4362,84 beech,498,Leaves,Colored leaves,2014,11,4,308,2456966,4,2014,11,19,323,2456981,-9999,5,1,MultiObserver-StatusConflict
'-9999','2041',-9999,1897,back yard,40.64323,-75.315399,99,PA,61,Acer,saccharum,sugar maple,Plantae,41187,sugar maple-1,371,Leaves,Breaking leaf buds,2014,5,18,138,2456796,63,2014,5,18,138,2456796,-9999,1,0,-9999
'-9999','2041',-9999,1897,back yard,40.64323,-75.315399,99,PA,61,Acer,saccharum,sugar maple,Plantae,41187,sugar maple-1,467,Leaves,Increasing leaf size,2014,5,18,138,2456796,63,2014,5,18,138,2456796,-9999,1,0,-9999
'-9999','2041',-9999,1897,back yard,40.64323,-75.315399,99,PA,61,Acer,saccharum,sugar maple,Plantae,41187,sugar maple-1,483,Leaves,Leaves,2014,5,18,138,2456796,63,2014,5,18,138,2456796,-9999,1,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,371,Leaves,Breaking leaf buds,2014,4,28,118,2456776,-9999,2014,5,5,125,2456783,8,2,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,371,Leaves,Breaking leaf buds,2014,4,28,118,2456776,-9999,2014,5,5,125,2456783,8,2,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,371,Leaves,Breaking leaf buds,2014,4,28,118,2456776,-9999,2014,5,5,125,2456783,8,2,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,467,Leaves,Increasing leaf size,2014,5,5,125,2456783,7,2014,5,13,133,2456791,6,2,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,467,Leaves,Increasing leaf size,2014,5,5,125,2456783,7,2014,5,19,139,2456797,108,3,0,-9999
'-9999','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,8,2014,5,19,139,2456797,108,2,0,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,471,Leaves,Falling leaves,2014,9,18,261,2456919,9,2014,9,18,261,2456919,4,1,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,471,Leaves,Falling leaves,2014,9,29,272,2456930,7,2014,9,29,272,2456930,4,1,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,471,Leaves,Falling leaves,2014,9,29,272,2456930,7,2014,10,3,276,2456934,4,2,0,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,471,Leaves,Falling leaves,2014,9,29,272,2456930,7,2014,10,3,276,2456934,4,2,0,-9999
"'-9999,3'",'2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,483,Leaves,Leaves,2014,5,5,125,2456783,7,2014,10,13,286,2456944,3,11,0,-9999
"'-9999,3'",'2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,483,Leaves,Leaves,2014,5,5,125,2456783,7,2014,10,13,286,2456944,3,11,0,-9999
"'-9999,3'",'2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,483,Leaves,Leaves,2014,5,13,133,2456791,8,2014,10,13,286,2456944,3,10,0,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,3990,sugar maple-1,498,Leaves,Colored leaves,2014,9,4,247,2456905,108,2014,9,29,272,2456930,8,5,0,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,498,Leaves,Colored leaves,2014,9,4,247,2456905,108,2014,9,4,247,2456905,5,1,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,498,Leaves,Colored leaves,2014,9,18,261,2456919,9,2014,10,3,276,2456934,4,4,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43740,sugar maple-2,498,Leaves,Colored leaves,2014,10,13,286,2456944,6,2014,10,13,286,2456944,3,1,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,498,Leaves,Colored leaves,2014,9,29,272,2456930,7,2014,10,3,276,2456934,4,2,1,-9999
'3','2059',Cary Institute of Ecosystem Studies,1915,Cary Institute PSB,41.78344,-73.732552,128,NY,61,Acer,saccharum,sugar maple,Plantae,43741,sugar maple-3,498,Leaves,Colored leaves,2014,10,13,286,2456944,6,2014,10,13,286,2456944,3,1,1,-9999
'-9999',"'2002,22914,1988'",New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,371,Leaves,Breaking leaf buds,2014,5,2,122,2456780,4,2014,5,7,127,2456785,1,2,1,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,371,Leaves,Breaking leaf buds,2014,5,15,135,2456793,1,2014,5,15,135,2456793,7,1,1,MultiObserver-StatusConflict
'-9999',"'2002,22914,1988'",New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,48 Beech,371,Leaves,Breaking leaf buds,2014,5,2,122,2456780,4,2014,5,7,127,2456785,1,2,1,MultiObserver-StatusConflict
'-9999','2002',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,48 Beech,371,Leaves,Breaking leaf buds,2014,5,15,135,2456793,1,2014,5,15,135,2456793,7,1,1,MultiObserver-StatusConflict
'-9999','19709',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,5,2014,5,13,133,2456791,1,1,1,-9999
'-9999','22914',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,467,Leaves,Increasing leaf size,2014,5,15,135,2456793,1,2014,5,15,135,2456793,7,1,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,467,Leaves,Increasing leaf size,2014,5,23,143,2456801,1,2014,5,23,143,2456801,4,1,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4334,47 Beech,467,Leaves,Increasing leaf size,2014,5,29,149,2456807,2,2014,5,29,149,2456807,6,1,1,MultiObserver-StatusConflict
'-9999','19709',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,48 Beech,467,Leaves,Increasing leaf size,2014,5,13,133,2456791,6,2014,5,13,133,2456791,1,1,1,-9999
'-9999','22914',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,48 Beech,467,Leaves,Increasing leaf size,2014,5,15,135,2456793,1,2014,5,15,135,2456793,7,1,1,-9999
'-9999','2002',New York Botanical Garden Forest Phenology,2119,Bridge Trail,40.862221,-73.875191,26,NY,79,Fagus,grandifolia,American beech,Plantae,4335,48 Beech,467,Leaves,Increasing leaf size,2014,5,23,143,2456801,1,2014,5,23,143,2456801,4,1,1,-9999
